trial_number,state,value,proxy_value,n_params,duration_sec,base_learning_rate,weight_decay,label_smoothing,dice_weight
25,PRUNED,,0.9179062247276306,4,319.091447,0.0006929761845578599,0.009092760446858592,0.10723857412773316,0.38133034675332705
26,COMPLETE,0.9257460236549377,0.9257460236549377,4,597.874807,5.239157523031676e-05,0.062464204475325184,0.07354629234952521,0.10585346359004894
27,PRUNED,,0.915937066078186,4,317.765809,0.0011415692041725546,0.02212449047250621,0.14880967587130742,0.39503142500488675
28,FAIL,,,4,151.076718,4.651536607427115e-05,0.0017157096080956636,0.04117767223573505,0.495316746146137
29,COMPLETE,0.9257264733314514,0.9257264733314514,4,603.72361,4.8115608251159817e-05,0.0014144658822667678,0.03547050578998083,0.223497899204798
30,PRUNED,,0.9191362857818604,4,319.789531,1.550759099693618e-05,0.00738036063170935,0.1297654061651863,0.4944592595572367
31,PRUNED,,0.9220069050788879,4,319.975659,0.00023390407967891538,0.0017796246336998069,0.10243855642351513,0.43547370685988607
32,COMPLETE,0.9293863773345947,0.9293863773345947,4,597.335753,0.0001723370135375834,0.0674346827889923,0.09045086425479577,0.31616839556445236
33,PRUNED,,0.9211018085479736,4,319.133865,0.00037037792446504127,0.05163549082236836,0.12182216977900001,0.35307710800836756
34,FAIL,,,4,318518.173274,0.00019912928659967597,0.00031879170358320344,0.023435090897213573,0.25680968809988336
35,FAIL,,0.9017712473869324,4,409.278552,0.0001560033734744803,0.00041759220091044426,0.0473882125116761,0.2690936110981891
36,COMPLETE,0.9297257661819458,0.9297257661819458,4,1173.218648,0.00019260829000472654,0.0004425538302150706,0.09636058081546489,0.2722082421132956
37,COMPLETE,0.9288135766983032,0.9288135766983032,4,1229.134275,0.00011051513840645352,0.0003906474621605214,0.14658162474923242,0.14969519400631917
38,COMPLETE,0.9296369552612305,0.9296369552612305,4,1219.732597,0.000291707795824506,0.00019931971340104898,0.01987222199299395,0.2525328055938977
39,PRUNED,,0.9201411008834839,4,654.88924,0.0008306026809230755,0.00021761773133358606,0.022906066549947465,0.25135499447922155
40,PRUNED,,0.9168076515197754,4,654.00587,0.0005192071364198114,0.00010292808506604653,0.01900206913056776,0.0189999975940007
41,PRUNED,,0.9211421012878418,4,644.87949,0.0003022646452503212,0.0005573065078896968,0.05648667459298494,0.09137489853655933
42,PRUNED,,0.9136428833007812,4,657.212609,0.0019578861264049558,0.0030612212136392944,0.043463969306740916,0.44547547983766256
43,COMPLETE,0.9258455038070679,0.9258455038070679,4,1305.968852,4.848303197613126e-05,8.618464918619478e-05,0.15827495528411492,0.21828326250308835
44,PRUNED,,0.9131548404693604,4,657.014214,0.0004278669826703491,0.000251598030752864,0.02787982819261553,0.2613258436340967
45,COMPLETE,0.929206907749176,0.929206907749176,4,1219.843379,0.000241206204096882,0.00019710876368143147,0.07510138341227221,0.5401342387250876
46,COMPLETE,0.9288690686225891,0.9288690686225891,4,1230.477194,0.00013191898961261716,0.0006254845851472081,0.013612571738532444,0.4124505209549899
47,PRUNED,,0.9227181673049927,4,649.051635,0.00019690002273989088,0.02450754741104325,0.00047342881155743033,0.3528010155873941
48,PRUNED,,0.9222226142883301,4,651.14922,0.00036037099827749137,4.343756606321647e-05,0.11564976779845,0.18337597560770483
49,COMPLETE,0.927276611328125,0.927276611328125,4,1223.340333,6.586885433536172e-05,0.005400034401084496,0.09810730131937913,0.34380074890314655
50,PRUNED,,0.9217075109481812,4,652.840311,0.00010521534224279843,0.060933793797234945,0.04577482752622955,0.2861621784040132
51,PRUNED,,0.9196316003799438,4,651.497517,0.0002956960220640521,5.727967635844611e-05,0.012320511199232697,0.660514569120578
52,PRUNED,,0.9181643128395081,4,653.179856,0.00045243829427479,0.0003296289456601837,0.0782942883573077,0.4727132524271194
