trial_number,state,value,proxy_value,n_params,duration_sec,base_learning_rate,weight_decay,label_smoothing,dice_weight
17,PRUNED,,0.9253720045089722,4,758.389361,1.164161317475848e-05,5.6091867682040904e-05,0.1465393737572675,0.3355291730110035
18,COMPLETE,0.9333803653717041,0.9333803653717041,4,1422.292343,0.00017256983094942433,6.453065334086327e-05,0.11732680917896494,0.10022615682201856
19,PRUNED,,0.9219120740890503,4,757.695183,0.00080036510785078,6.460680727170525e-05,0.10847685256175642,0.1395078287849474
20,PRUNED,,0.9061917066574097,4,759.793351,0.0016826575422707846,6.830267862314715e-05,0.19677792835882307,0.23288007995377852
21,PRUNED,,0.9247392416000366,4,759.698872,0.00015166129144012275,2.6721876946132743e-05,0.12573667818475373,0.03804397387491801
22,PRUNED,,0.9284277558326721,4,760.645835,0.00018995988135556287,0.00022234082863657864,0.1591985817394116,0.005947941972206072
23,PRUNED,,0.9265705347061157,4,760.233449,0.0003531127895413255,2.691553048064479e-05,0.13087885025868642,0.12567792273280937
24,PRUNED,,0.9246635437011719,4,759.895827,0.00011126731809894477,0.00012014435472762246,0.10433591528318308,0.3015686395237505
25,COMPLETE,0.9314900636672974,0.9314900636672974,4,1425.009223,3.477734469621615e-05,1.6038411139495046e-05,0.16790675439280744,0.0868426891428639
26,PRUNED,,0.9244027733802795,4,758.858397,0.0005501141921024115,2.9745218388375625e-05,0.14845429168778165,0.16075205331933462
27,COMPLETE,0.9328477382659912,0.9328477382659912,4,1422.615836,9.274571422891368e-05,0.0004388030518563458,0.11799923070416769,0.2707663780213021
28,PRUNED,,0.9243861436843872,4,759.623177,0.0002310332109921828,4.277395087366018e-05,0.09730916932687571,0.46123878581879313
29,PRUNED,,0.9267227649688721,4,761.025979,2.1893650724150466e-05,0.0001056378366163693,0.15600189172580384,0.06989662317817157
30,PRUNED,,0.9280102252960205,4,759.90598,4.563081964422594e-05,1.2424934016165334e-05,0.06348897886942036,0.411821320786208
31,PRUNED,,0.9251644611358643,4,760.390086,0.0001211832536130116,2.453805669621759e-05,0.09412210924877851,0.14954527579188148
32,PRUNED,,0.9282650947570801,4,769.619717,8.06999738135109e-05,0.002720977480768838,0.06457169782562322,0.16880350822463894
33,PRUNED,,0.9200652837753296,4,760.339597,0.0004845091226045676,0.000650202181147656,0.13298589109953637,0.08008206925685188
34,COMPLETE,0.9313032627105713,0.9313032627105713,4,1421.485512,2.276724248932345e-05,0.0010894771660263506,0.09600150840217986,0.014306101383132527
35,PRUNED,,0.9272210597991943,4,759.410733,0.00013086537622625363,0.00017396335787307329,0.11701162897715371,0.0007875863370641681
36,PRUNED,,0.9195046424865723,4,761.179698,0.00025370465277652375,0.0001033630592245548,0.09110373454624676,0.18817120524585323
37,PRUNED,,0.9227606058120728,4,760.367171,0.0003483230972937335,3.9335334414295804e-05,0.11443727392412313,0.07760379778380937
38,PRUNED,,0.9258450865745544,4,759.467,5.175445962377979e-05,0.005896271524891262,0.004863483142473368,0.5670422166952589
39,PRUNED,,0.9231134653091431,4,759.977303,0.0001695116531669467,0.03913192503011141,0.0660749986624237,0.7985038580284671
40,PRUNED,,0.9263748526573181,4,760.120397,3.317156944074296e-05,1.8134328383865865e-05,0.17906116003763717,0.36418688764990836
41,PRUNED,,0.9275407195091248,4,760.135398,9.420346603823618e-05,0.00038625955948103823,0.12325807209634258,0.2584266865162527
42,COMPLETE,0.9334733486175537,0.9334733486175537,4,1422.735545,9.347985711866163e-05,0.0027759460614524972,0.10826450323376008,0.26396836502321785
43,PRUNED,,0.9279707670211792,4,759.331376,0.00017698837483494812,0.003602427926178876,0.13401710812482934,0.11821254578708561
44,COMPLETE,0.931817889213562,0.931817889213562,4,1418.95562,6.065874709830547e-05,0.010782434424339411,0.10595684459997125,0.054972269846358196
45,COMPLETE,0.9336790442466736,0.9336790442466736,4,1417.596092,0.0004290872172592754,0.001646674581794523,0.08728052041741986,0.19853980887604492
46,PRUNED,,0.9241352677345276,4,757.205695,0.0007174064962945209,0.001948677915055604,0.07908916933075251,0.2922155477580587
47,PRUNED,,0.9247722625732422,4,757.61172,0.00041912774600156026,0.0014275957700899356,0.04512589185941597,0.1924284070049964
